text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @MLB: SEASON FINALE. LET'S GO. 

#WorldSeries https://t.co/8NlFl90QRv",FALSE,0,NA,2019-10-31T00:10:55Z,FALSE,NA,1189696212645154816,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",StanleyMcHam,668,TRUE,FALSE,NA,NA
RT @Enrique_Rojas1: Playball en Minute Maid Park de Houston. Juego 7 #WorldSeries 2019. #smESPN Be happy!,FALSE,0,NA,2019-10-31T00:10:54Z,FALSE,NA,1189696211420209152,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",OscarLMvl,8,TRUE,FALSE,NA,NA
The nerves are shot already. Let’s go @Nationals! #OnePursuit #finishthefight #worldseries,FALSE,1,NA,2019-10-31T00:10:54Z,FALSE,NA,1189696211047059457,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",stickysidedwn,0,FALSE,FALSE,NA,NA
"RT @bwbProWrestling: What will you be watching tonight? 

#AEWonTNT #AEWDynamite #AEW #ImWithAEW #NXT #WWE #MLB #WorldSeries #Sports #TV #H…",FALSE,0,NA,2019-10-31T00:10:54Z,FALSE,NA,1189696210824773632,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BumWineBob,2,TRUE,FALSE,NA,NA
"RT @Nationals: Go 1-0 today and we'll be 1-0 forever.

#WorldSeries // #STAYINTHEFIGHT https://t.co/TEQNAcc44e",FALSE,0,NA,2019-10-31T00:10:54Z,FALSE,NA,1189696210367631360,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_SLAPPY_,326,TRUE,FALSE,NA,NA
Here.we..go #WorldSeries #GoNats #Game7,FALSE,0,NA,2019-10-31T00:10:54Z,FALSE,NA,1189696210195689474,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bryanpaulmartin,0,FALSE,FALSE,NA,NA
RT @MLB: We got you. #WorldSeries https://t.co/GH1RY80qOB,FALSE,0,NA,2019-10-31T00:10:53Z,FALSE,NA,1189696205191876609,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Joelmpetlin,1405,TRUE,FALSE,NA,NA
RT @MLB: We got you. #WorldSeries https://t.co/GH1RY80qOB,FALSE,0,NA,2019-10-31T00:10:53Z,FALSE,NA,1189696204554326016,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Roman52653566,1405,TRUE,FALSE,NA,NA
I'm so glad the #WorldSeries went to a game 7. Not ready for Baseball season to be over. https://t.co/JMx1ctQ0TE,FALSE,0,NA,2019-10-31T00:10:52Z,FALSE,NA,1189696203254116352,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",uppastmybedtime,0,FALSE,FALSE,NA,NA
"PLAY BALL! Bon match #7!! ⚾️🔥

#WorldSeries https://t.co/UCvTmdPwb9",FALSE,1,NA,2019-10-31T00:10:52Z,FALSE,NA,1189696202943737859,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_LaCage,0,FALSE,FALSE,NA,NA
"RT @MLB: SEASON FINALE. LET'S GO. 

#WorldSeries https://t.co/8NlFl90QRv",FALSE,0,NA,2019-10-31T00:10:52Z,FALSE,NA,1189696202079719425,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ceciverdugo,668,TRUE,FALSE,NA,NA
"RT @MLB: SEASON FINALE. LET'S GO. 

#WorldSeries https://t.co/8NlFl90QRv",FALSE,0,NA,2019-10-31T00:10:52Z,FALSE,NA,1189696201588912129,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",OFFICIALJohnRod,668,TRUE,FALSE,NA,NA
Game 7! #mlb #WorldSeries #HoustonAstros #Astros #Nats #Nationals,FALSE,0,NA,2019-10-31T00:10:52Z,FALSE,NA,1189696201282793472,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DunwoodyJo32,0,FALSE,FALSE,NA,NA
"RT @MLB: SEASON FINALE. LET'S GO. 

#WorldSeries https://t.co/8NlFl90QRv",FALSE,0,NA,2019-10-31T00:10:52Z,FALSE,NA,1189696200691376133,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FutFrustrados,668,TRUE,FALSE,NA,NA
"RT @Nationals: Go 1-0 today and we'll be 1-0 forever.

#WorldSeries // #STAYINTHEFIGHT https://t.co/TEQNAcc44e",FALSE,0,NA,2019-10-31T00:10:52Z,FALSE,NA,1189696200598908928,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",buffalo_So_C,326,TRUE,FALSE,NA,NA
#WorldSeries Game 7 https://t.co/8K60WqMAny,FALSE,0,NA,2019-10-31T00:10:51Z,FALSE,NA,1189696198896181249,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",michalachmann,0,FALSE,FALSE,NA,NA
"RT @MLB: Alright, alright, alright. Time for Game 7. #WorldSeries https://t.co/Nf1Ff25c0x",FALSE,0,NA,2019-10-31T00:10:51Z,FALSE,NA,1189696198891847680,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JotamWaffles,646,TRUE,FALSE,NA,NA
"RT @MLB: Alright, alright, alright. Time for Game 7. #WorldSeries https://t.co/Nf1Ff25c0x",FALSE,0,NA,2019-10-31T00:10:51Z,FALSE,NA,1189696198564892672,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lizellison92,646,TRUE,FALSE,NA,NA
RT @WesJohnsonVoice: TONIGHT. #UNLEASHTHEPENNANT #FINISHTHEFIGHT #Natitude #WorldSeries https://t.co/4AF3Z2EJzP,FALSE,0,NA,2019-10-31T00:10:51Z,FALSE,NA,1189696198220877825,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Wycked_garrett,10,TRUE,FALSE,NA,NA
"RT @MLB: SEASON FINALE. LET'S GO. 

#WorldSeries https://t.co/8NlFl90QRv",FALSE,0,NA,2019-10-31T00:10:51Z,FALSE,NA,1189696198053171220,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kimahrens,668,TRUE,FALSE,NA,NA
RT @KHOUSportsMatt: #KHOU11 With @DTGoteraKHOU @JBristolKHOU and @_JeremyBooth ....we’re discussing what it’ll take for the #Astros to win…,FALSE,0,NA,2019-10-31T00:10:51Z,FALSE,NA,1189696197843456000,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",KHOU,5,TRUE,FALSE,NA,NA
We see you @Max_Scherzer!  Game 7 of the #WorldSeries #nationals #STAYINTHEFIGHT doesn't get any better than this! https://t.co/hV3Vbqo57R,FALSE,1,NA,2019-10-31T00:10:51Z,FALSE,NA,1189696196769714176,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",chrislorelli,0,FALSE,FALSE,NA,NA
I’m at @Nationals stadium with #KellysNatsPurse for the #WorldSeries Game 7! #FinishTheFight https://t.co/Cdxq4CcLov,FALSE,2,NA,2019-10-31T00:10:51Z,FALSE,NA,1189696196530647047,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KellyBranaman,1,FALSE,FALSE,NA,NA
Where are the boobs? #WorldSeries,FALSE,0,NA,2019-10-31T00:10:50Z,FALSE,NA,1189696194743652352,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Chris_Kelly24,0,FALSE,FALSE,NA,NA
"Friggin @NatsRadio still a good 30 seconds behind the TV. :(

#worldseries",FALSE,0,NA,2019-10-31T00:10:50Z,FALSE,NA,1189696194563457035,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",TheChent,0,FALSE,FALSE,NA,NA
RT @TommyMcFLY: How we feeling @Nationals Fans? Reply with the best GIF that captures your #WorldSeries mood? I’ll go first... #FinishTheFi…,FALSE,0,NA,2019-10-31T00:10:50Z,FALSE,NA,1189696193175212032,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",nbcwashington,3,TRUE,FALSE,NA,NA
"RT @MLB: Alright, alright, alright. Time for Game 7. #WorldSeries https://t.co/Nf1Ff25c0x",FALSE,0,NA,2019-10-31T00:10:50Z,FALSE,NA,1189696191539212290,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PazosRosales,646,TRUE,FALSE,NA,NA
"RT @MLB: Alright, alright, alright. Time for Game 7. #WorldSeries https://t.co/Nf1Ff25c0x",FALSE,0,NA,2019-10-31T00:10:50Z,FALSE,NA,1189696191384227840,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",briannaaguirre_,646,TRUE,FALSE,NA,NA
"RT @MLB: SEASON FINALE. LET'S GO. 

#WorldSeries https://t.co/8NlFl90QRv",FALSE,0,NA,2019-10-31T00:10:49Z,FALSE,NA,1189696189836537857,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Francis_Calde,668,TRUE,FALSE,NA,NA
Greinke tennis grunts #WorldSeries,FALSE,0,NA,2019-10-31T00:10:49Z,FALSE,NA,1189696189417033728,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DickThunder1,0,FALSE,FALSE,NA,NA
"RT @MLB: SEASON FINALE. LET'S GO. 

#WorldSeries https://t.co/8NlFl90QRv",FALSE,0,NA,2019-10-31T00:10:49Z,FALSE,NA,1189696188980846592,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",archdukevilla,668,TRUE,FALSE,NA,NA
#WorldSeries https://t.co/Gean2xex7l,FALSE,0,NA,2019-10-31T00:10:49Z,FALSE,NA,1189696188909572096,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jbenny15,0,FALSE,FALSE,NA,NA
"The final baseball game of the decade is underway now. 

I recommend you tune in to FOX for #WorldSeries Game 7, a… https://t.co/rxIWzlphCO",FALSE,1,NA,2019-10-31T00:10:49Z,TRUE,NA,1189696188855078914,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",andersenreports,3,FALSE,FALSE,NA,NA
#STAYINTHEFIGHT #WorldSeries,FALSE,0,NA,2019-10-31T00:10:49Z,FALSE,NA,1189696188435615745,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LeonelCastill_,0,FALSE,FALSE,NA,NA
"RT @MLB: SEASON FINALE. LET'S GO. 

#WorldSeries https://t.co/8NlFl90QRv",FALSE,0,NA,2019-10-31T00:10:49Z,FALSE,NA,1189696187869343750,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DvnRashad,668,TRUE,FALSE,NA,NA
"That Little Black Submarines hype video from FOX was 🔥

#WorldSeries",FALSE,0,NA,2019-10-31T00:10:49Z,FALSE,NA,1189696187256885248,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",maxwelmadden,0,FALSE,FALSE,NA,NA
"So I live in the DC area, but 90% of my family is in Houston.

Who to root for?! #WorldSeries https://t.co/MdkUpuSD0d",FALSE,0,NA,2019-10-31T00:10:49Z,FALSE,NA,1189696187059847169,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JamelleMyBelle,0,FALSE,FALSE,NA,NA
RT @MLB: Under the lights. #WorldSeries https://t.co/qL9GQxMwg1,FALSE,0,NA,2019-10-31T00:10:48Z,FALSE,NA,1189696186460102657,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rmgarcia_02,163,TRUE,FALSE,NA,NA
"RT @MLB: SEASON FINALE. LET'S GO. 

#WorldSeries https://t.co/8NlFl90QRv",FALSE,0,NA,2019-10-31T00:10:48Z,FALSE,NA,1189696185826562048,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Alexivip,668,TRUE,FALSE,NA,NA
"Hoy es el dia!!! 
Vamos Nationals!!!

#STAYINTHEFIGHT 
#WorldSeries https://t.co/7N5KBUhHsS",FALSE,4,NA,2019-10-31T00:10:48Z,FALSE,NA,1189696184933326848,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rol3xWorld,0,FALSE,FALSE,NA,NA
"Chew Coffee Dip Major League Coffee Dip, Non Tobacco, 1.4 oz https://t.co/fzDlDOAWky
⚾⚾⚾🤠👍⚾⚾⚾
#WorldSeries",FALSE,0,NA,2019-10-31T00:10:48Z,FALSE,NA,1189696183796666372,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",chewcoffeedip,0,FALSE,FALSE,NA,NA
Goosebumps #WorldSeries,FALSE,0,NA,2019-10-31T00:10:48Z,FALSE,NA,1189696182588715010,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cpatko23,0,FALSE,FALSE,NA,NA
"RT @MLB: SEASON FINALE. LET'S GO. 

#WorldSeries https://t.co/8NlFl90QRv",FALSE,0,NA,2019-10-31T00:10:47Z,FALSE,NA,1189696182085390336,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",liv3lovediego,668,TRUE,FALSE,NA,NA
"RT @MLB: Alright, alright, alright. Time for Game 7. #WorldSeries https://t.co/Nf1Ff25c0x",FALSE,0,NA,2019-10-31T00:10:47Z,FALSE,NA,1189696181913473024,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",GreatBeardRecs,646,TRUE,FALSE,NA,NA
"RT @MLB: Cy vs. Cy.

#WorldSeries https://t.co/VrWdENvxe1",FALSE,0,NA,2019-10-31T00:10:47Z,FALSE,NA,1189696181699596288,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",IronghaziStan,357,TRUE,FALSE,NA,NA
Game 7. Who wins it? Enter this sweepstakes now! Final night. #MLB #WorldSeries https://t.co/CZc3GZrokk,FALSE,0,NA,2019-10-31T00:10:47Z,FALSE,NA,1189696181535940612,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MLBMarathon,0,FALSE,FALSE,NA,NA
Game 7! #WorldSeries,FALSE,0,NA,2019-10-31T00:10:47Z,FALSE,NA,1189696180915232769,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Wango_Mango,0,FALSE,FALSE,NA,NA
#PlayBall juego 7 #Nationals vs #Astros #WorldSeries,FALSE,0,NA,2019-10-31T00:10:47Z,FALSE,NA,1189696180252483584,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Saul5306,0,FALSE,FALSE,NA,NA
RT @WWSRN_Radio: @HomeStretch11 #WorldSeries @Nationals @Astros @MLB @ABREG_1 #Soto @stras37 @NFL @LeVeonBell @TheAdamsEra @TrentW71 @bigpl…,FALSE,0,NA,2019-10-31T00:10:47Z,FALSE,NA,1189696179610824704,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2Kgmenrule1080,1,TRUE,FALSE,NA,NA
"I'd bet money that - if the #Nationals win tonight...

#Trump tries to somehow take credit for the win… https://t.co/ls0Pr8vxpg",FALSE,0,NA,2019-10-31T00:10:47Z,TRUE,NA,1189696178520084481,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PrgrsvArchitect,0,FALSE,FALSE,NA,NA
“The two greatest words in baseball: game seven.” #WorldSeries,FALSE,0,NA,2019-10-31T00:10:46Z,FALSE,NA,1189696177547165696,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kellie_abeska,0,FALSE,FALSE,NA,NA
A win or go home type of World Series. I like #WorldSeries  #NATSvsASTROS,FALSE,0,NA,2019-10-31T00:10:46Z,FALSE,NA,1189696176712568832,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gabebianchii,0,FALSE,FALSE,NA,NA
Former @Royals ace vs @MizzouAthletics alumni. The Midwest is well represented in the #WorldSeries #Game7,FALSE,0,NA,2019-10-31T00:10:46Z,FALSE,NA,1189696176389591043,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DoOrDieNasty,0,FALSE,FALSE,NA,NA
I picked the @astros to win the #WorldSeries but fuck that go @Nationals win end Houston season,FALSE,0,NA,2019-10-31T00:10:46Z,FALSE,NA,1189696175156285440,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",johnnysfgiants,0,FALSE,FALSE,NA,NA
"RT @MLB: SEASON FINALE. LET'S GO. 

#WorldSeries https://t.co/8NlFl90QRv",FALSE,0,NA,2019-10-31T00:10:46Z,FALSE,NA,1189696174195978240,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kissairibatista,668,TRUE,FALSE,NA,NA
I hope this game lives up to a Game 7. #WorldSeries #WorldSeries2019,FALSE,0,NA,2019-10-31T00:10:46Z,FALSE,NA,1189696174061768704,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Phil_Lemos,0,FALSE,FALSE,NA,NA
"RT @MLB: Alright, alright, alright. Time for Game 7. #WorldSeries https://t.co/Nf1Ff25c0x",FALSE,0,NA,2019-10-31T00:10:45Z,FALSE,NA,1189696173143138305,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mxdisonxs,646,TRUE,FALSE,NA,NA
"RT @MLB: SEASON FINALE. LET'S GO. 

#WorldSeries https://t.co/8NlFl90QRv",FALSE,0,NA,2019-10-31T00:10:45Z,FALSE,NA,1189696170442006528,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",What_The_Rick,668,TRUE,FALSE,NA,NA
"Going to watch my first baseball game of the year. 👍🏽

#WorldSeries   #MLB #Game7 #mlbplayoffs 

I guess should pul… https://t.co/gWLO61W2ub",FALSE,0,NA,2019-10-31T00:10:45Z,TRUE,NA,1189696170047750144,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",shrivastava_sam,0,FALSE,FALSE,NA,NA
"RT @KyleCoroneos: People of America &amp; baseball fans, the man that sung the National Anthem at the #WorldSeries Game 7 is named Cody Johnson…",FALSE,0,NA,2019-10-31T00:10:44Z,FALSE,NA,1189696169489793024,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The_Gary_Busey,42,TRUE,FALSE,NA,NA
"RT @MLB: SEASON FINALE. LET'S GO. 

#WorldSeries https://t.co/8NlFl90QRv",FALSE,0,NA,2019-10-31T00:10:44Z,FALSE,NA,1189696168491671552,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Brycerrr88,668,TRUE,FALSE,NA,NA
What an intro. Let’s go! #WorldSeries,FALSE,0,NA,2019-10-31T00:10:44Z,FALSE,NA,1189696168433012739,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",m_stathnyr,0,FALSE,FALSE,NA,NA
#GoAstros #WorldSeries #WorldSeries2019 https://t.co/ohGYMkXgMp,FALSE,0,NA,2019-10-31T00:10:44Z,FALSE,NA,1189696168315346945,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",new_clear_DAZE,0,FALSE,FALSE,NA,NA
RT @TexasBucketList: Take it back!  #thetexasbucketlist #astros #worldseries https://t.co/jftu96Jq9u,FALSE,0,NA,2019-10-31T00:10:44Z,FALSE,NA,1189696168227422208,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TXRedDirtFan,2,TRUE,FALSE,NA,NA
RT @TheBlueDeal: Let’s go Nats! #WorldSeries https://t.co/zGDDX7CbI3,FALSE,0,NA,2019-10-31T00:10:44Z,FALSE,NA,1189696168172949504,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nita2293,1,TRUE,FALSE,NA,NA
"RT @MLB: SEASON FINALE. LET'S GO. 

#WorldSeries https://t.co/8NlFl90QRv",FALSE,0,NA,2019-10-31T00:10:44Z,FALSE,NA,1189696167988355072,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NickDriscoll10,668,TRUE,FALSE,NA,NA
Trea Turner lined out off of Zack Greinke. Pitch Velocity: 84.9 MPH. Exit Velocity: 91.4 MPH. Launch Angle: 8 deg.… https://t.co/57PFILOxza,FALSE,0,NA,2019-10-31T00:10:44Z,TRUE,NA,1189696167409594368,NA,"<a href=""https://baseballsavant.mlb.com"" rel=""nofollow"">MLB Exit Velocity</a>",ExitMlb,0,FALSE,FALSE,NA,NA
"RT @US_diarioas: ⚾️🏆🇺🇸 | ¡Inicia el último y definitivo juego de la #SerieMundial! 

#STAYINTHEFIGHT 🆚 #TakeItBack 
#WorldSeries 

📡 EN DIR…",FALSE,0,NA,2019-10-31T00:10:44Z,FALSE,NA,1189696167346606086,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Salami,1,TRUE,FALSE,NA,NA
"RT @MLBNetwork: Will Mad Max be 🤑 in #Game7?

#WorldSeries | @Nationals | #STAYINTHEFIGHT https://t.co/yUK5qT71bE",FALSE,0,NA,2019-10-31T00:10:43Z,FALSE,NA,1189696165316481024,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NFL_UNICORN,21,TRUE,FALSE,NA,NA
"#Game7 #WorldSeries

That's it, that's the tweet",FALSE,0,NA,2019-10-31T00:10:43Z,FALSE,NA,1189696165236789249,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mikeyv713,0,FALSE,FALSE,NA,NA
RT @MLB: We got you. #WorldSeries https://t.co/GH1RY80qOB,FALSE,0,NA,2019-10-31T00:10:43Z,FALSE,NA,1189696164179910656,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kyle_roff,1405,TRUE,FALSE,NA,NA
"RT @HitchensSKINS: Going dark. What a magical season. I love you all.

#FINISHTHEFIGHT #Game7 #WorldSeries",FALSE,0,NA,2019-10-31T00:10:43Z,FALSE,NA,1189696163391381504,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BravoJohnnyDC,2,TRUE,FALSE,NA,NA
"RT @TomCaron: Enjoying the final few hours as a fan of the reigning #worldseries champs. 
#RedSox https://t.co/58RWTxL5tJ",FALSE,0,NA,2019-10-31T00:10:43Z,FALSE,NA,1189696162866950144,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",redsox1234,18,TRUE,FALSE,NA,NA
Maaaan those orange uniforms look cool. Vintage. Classy. #JustSayin #TakeItBack #WorldSeries #Game7,FALSE,1,NA,2019-10-31T00:10:43Z,FALSE,NA,1189696162233761795,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",chicalibrarian,0,FALSE,FALSE,NA,NA
#WorldSeries https://t.co/N2Ks7Szu0e,FALSE,0,NA,2019-10-31T00:10:43Z,FALSE,NA,1189696161524768768,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",R_CatTales,0,FALSE,FALSE,NA,NA
Best two words in sports. Game Seven #WorldSeries,FALSE,0,NA,2019-10-31T00:10:42Z,FALSE,NA,1189696160992247808,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GabeFrucci,0,FALSE,FALSE,NA,NA
"RT @KyleCoroneos: People of America &amp; baseball fans, the man that sung the National Anthem at the #WorldSeries Game 7 is named Cody Johnson…",FALSE,0,NA,2019-10-31T00:10:42Z,FALSE,NA,1189696160472190978,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LoriFre83062121,42,TRUE,FALSE,NA,NA
RT @MarkTeahen: Tonight marks the 1st #WorldSeries #Game7 to feature starting pitchers that are both former CoChairs of @DODVaz benefiting…,FALSE,0,NA,2019-10-31T00:10:42Z,FALSE,NA,1189696160014860288,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",chrysalisaz,2,TRUE,FALSE,NA,NA
"Jogo 7 da #WorldSeries, a final do campeonato de baseball dos EUA!
Se você quer dar uma chance a esse esporte, esse… https://t.co/Ajayi9FkPA",FALSE,4,NA,2019-10-31T00:10:42Z,TRUE,NA,1189696159033499653,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",andrefran,0,FALSE,FALSE,NA,NA
"RT @MLB: SEASON FINALE. LET'S GO. 

#WorldSeries https://t.co/8NlFl90QRv",FALSE,0,NA,2019-10-31T00:10:42Z,FALSE,NA,1189696158639083520,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meganiselin,668,TRUE,FALSE,NA,NA
"RT @SportsDen2016: #LimitedEdition #1/1 2017 #KansasCity #Chiefs White Panel #Football #TeamSigned by (44) #PatrickMahomes, #Berry, #Kelce,…",FALSE,0,NA,2019-10-31T00:10:42Z,FALSE,NA,1189696158576316418,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Michael33718447,17,TRUE,FALSE,NA,NA
"RT @MLB: SEASON FINALE. LET'S GO. 

#WorldSeries https://t.co/8NlFl90QRv",FALSE,0,NA,2019-10-31T00:10:42Z,FALSE,NA,1189696157624217602,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JayFloresI,668,TRUE,FALSE,NA,NA
"RT @Nationals: Go 1-0 today and we'll be 1-0 forever.

#WorldSeries // #STAYINTHEFIGHT https://t.co/TEQNAcc44e",FALSE,0,NA,2019-10-31T00:10:42Z,FALSE,NA,1189696157481652226,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ShearmanM,326,TRUE,FALSE,NA,NA
Lets go Nats! #STAYINTHEFIGHT #Nationals #WorldSeries #Game7 ⚾️,FALSE,0,NA,2019-10-31T00:10:41Z,FALSE,NA,1189696156990889987,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cappiern,0,FALSE,FALSE,NA,NA
#WorldSeries #Game7 Let’s go.,FALSE,0,NA,2019-10-31T00:10:41Z,FALSE,NA,1189696155300638728,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ItsPoloMike,0,FALSE,FALSE,NA,NA
RT @ESPNDatos: Este será el 1er. Juego 7 de Serie Mundial en el que se enfrenten dos lanzadores que han sido ganadores del premio Cy Young…,FALSE,0,NA,2019-10-31T00:10:41Z,FALSE,NA,1189696155036336129,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",oRiesco,7,TRUE,FALSE,NA,NA
